customer_id,campaign_id,campaign_name,start_date,end_date,primary_segment,customer_tier,customer_segment,treatment_grp,cnvrsn_flg,campaign_revenue,offer_cost,contact_cost,total_campaign_cost
306,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
307,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,Y,6.18,0.5,0.1,0.6
308,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
309,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,Y,11.01,0.5,0.1,0.6
310,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Win-Back Growth,Medium Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
311,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,CONTROL,N,0.0,0.0,0.0,0.0
312,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
313,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Win-Back Growth,Medium Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
314,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
315,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Win-Back Growth,Medium Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
316,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
317,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,CONTROL,N,0.0,0.0,0.0,0.0
318,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Win-Back Reactivation,Low Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
319,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
320,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Win-Back Reactivation,Low Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
321,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
322,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
323,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,Y,5.92,0.5,0.1,0.6
324,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,CONTROL,N,0.0,0.0,0.0,0.0
325,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Win-Back Growth,Medium Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
326,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Win-Back Growth,Medium Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
327,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
328,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Win-Back Growth,Medium Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
329,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
330,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Win-Back Growth,Medium Value,Win-Back,CONTROL,N,0.0,0.0,0.0,0.0
331,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
332,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,CONTROL,N,0.0,0.0,0.0,0.0
333,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
334,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,Y,7.26,0.5,0.1,0.6
335,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Win-Back Growth,Medium Value,Win-Back,CONTROL,N,0.0,0.0,0.0,0.0
336,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,Y,9.39,0.5,0.1,0.6
337,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,CONTROL,N,0.0,0.0,0.0,0.0
338,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,CONTROL,N,0.0,0.0,0.0,0.0
339,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
340,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
341,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,CONTROL,N,0.0,0.0,0.0,0.0
342,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
343,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
344,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Win-Back Growth,Medium Value,Win-Back,CONTROL,Y,7.2,0.0,0.0,0.0
345,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,CONTROL,N,0.0,0.0,0.0,0.0
346,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
347,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
348,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,Y,4.02,0.5,0.1,0.6
349,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
350,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Win-Back Growth,Medium Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
351,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,CONTROL,N,0.0,0.0,0.0,0.0
352,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
353,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Win-Back Growth,Medium Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
354,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
355,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Win-Back Growth,Medium Value,Win-Back,CONTROL,N,0.0,0.0,0.0,0.0
356,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,CONTROL,N,0.0,0.0,0.0,0.0
357,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
358,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
359,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
360,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
361,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
362,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
363,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
364,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,CONTROL,N,0.0,0.0,0.0,0.0
365,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
366,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
367,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
368,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
369,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Win-Back Growth,Medium Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
370,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Win-Back Growth,Medium Value,Win-Back,CONTROL,N,0.0,0.0,0.0,0.0
371,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
372,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
373,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
374,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
375,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
376,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,CONTROL,Y,11.76,0.0,0.0,0.0
377,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
378,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Win-Back Growth,Medium Value,Win-Back,TEST,Y,3.73,0.5,0.1,0.6
379,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
380,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
381,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
382,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
383,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,CONTROL,N,0.0,0.0,0.0,0.0
384,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
385,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,CONTROL,N,0.0,0.0,0.0,0.0
386,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,CONTROL,N,0.0,0.0,0.0,0.0
387,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
388,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
389,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
390,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
391,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,CONTROL,N,0.0,0.0,0.0,0.0
392,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
393,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
394,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
395,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Win-Back Growth,Medium Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
396,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,CONTROL,N,0.0,0.0,0.0,0.0
397,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,CONTROL,N,0.0,0.0,0.0,0.0
398,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Win-Back Growth,Medium Value,Win-Back,TEST,Y,4.62,0.5,0.1,0.6
399,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Win-Back Growth,Medium Value,Win-Back,CONTROL,N,0.0,0.0,0.0,0.0
400,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
401,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Win-Back Growth,Medium Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
402,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,Y,3.89,0.5,0.1,0.6
403,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
404,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
405,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,Y,3.18,0.5,0.1,0.6
406,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
407,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,Y,3.88,0.5,0.1,0.6
408,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
409,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
410,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,CONTROL,N,0.0,0.0,0.0,0.0
411,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Win-Back Growth,Medium Value,Win-Back,TEST,Y,5.68,0.5,0.1,0.6
412,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
413,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Win-Back Growth,Medium Value,Win-Back,TEST,Y,6.26,0.5,0.1,0.6
414,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,CONTROL,N,0.0,0.0,0.0,0.0
415,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,Y,3.86,0.5,0.1,0.6
416,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,CONTROL,N,0.0,0.0,0.0,0.0
417,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
418,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
419,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,Y,6.94,0.5,0.1,0.6
420,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,CONTROL,N,0.0,0.0,0.0,0.0
421,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
422,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
423,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,CONTROL,N,0.0,0.0,0.0,0.0
424,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,Y,7.32,0.5,0.1,0.6
425,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
426,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
427,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
428,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Win-Back Growth,Medium Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
429,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
430,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Win-Back Growth,Medium Value,Win-Back,CONTROL,N,0.0,0.0,0.0,0.0
431,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,CONTROL,N,0.0,0.0,0.0,0.0
432,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
433,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,Y,4.55,0.5,0.1,0.6
434,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
435,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
436,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
437,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
438,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,Y,7.38,0.5,0.1,0.6
439,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
440,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
441,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
442,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,Y,3.27,0.5,0.1,0.6
443,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
444,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
445,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,CONTROL,N,0.0,0.0,0.0,0.0
446,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,CONTROL,Y,7.08,0.0,0.0,0.0
447,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,CONTROL,N,0.0,0.0,0.0,0.0
448,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
449,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,CONTROL,N,0.0,0.0,0.0,0.0
450,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
451,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
452,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
453,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
454,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
455,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
456,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
457,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
458,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Win-Back Growth,Medium Value,Win-Back,CONTROL,N,0.0,0.0,0.0,0.0
459,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
460,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
461,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,Y,3.24,0.5,0.1,0.6
462,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,Y,13.89,0.5,0.1,0.6
463,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
464,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Win-Back Growth,Medium Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
465,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Win-Back Growth,Medium Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
466,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
467,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,Y,9.3,0.5,0.1,0.6
468,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
469,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,Y,7.94,0.5,0.1,0.6
470,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
471,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
472,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
473,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
474,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
475,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
476,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
477,CMP-2026-004,Spring Reactivation TM,2026-03-01,2026-04-30,Churn Watchlist,High Value,Churn Watchlist,TEST,Y,4.85,0.5,0.1,0.6
