campaign_id,campaign_name,customer_segment,customer_tier,primary_segment,treatment_grp,engagement_segment,category_engagement_tier,start_date,end_date,cmpgn_rvn,total_cost,audience,conversions,rvn_per_customer,rvn_per_converter
CMP-2026-004,Spring Reactivation TM,Churn Watchlist,Medium Value,Churn Watchlist,TEST,Very High,Low Engagement,2026-03-01,2026-04-30,49.32,10.6,56,10,0.88,4.93
CMP-2026-004,Spring Reactivation TM,Churn Watchlist,Medium Value,Churn Watchlist,TEST,Very High,Medium Engagement,2026-03-01,2026-04-30,86.66,17.5,85,18,1.02,4.81
CMP-2026-004,Spring Reactivation TM,Growth,Low Value,Engagement Growth,CONTROL,Low,High Engagement,2026-03-01,2026-04-30,155.79,0.0,142,32,1.1,4.87
CMP-2026-004,Spring Reactivation TM,Growth,Low Value,Engagement Growth,CONTROL,Low,Low Engagement,2026-03-01,2026-04-30,62.48,0.0,73,12,0.86,5.21
CMP-2026-004,Spring Reactivation TM,Growth,Low Value,Engagement Growth,CONTROL,Low,Medium Engagement,2026-03-01,2026-04-30,67.88,0.0,72,15,0.94,4.53
CMP-2026-004,Spring Reactivation TM,Growth,Low Value,Engagement Growth,CONTROL,Very Low,High Engagement,2026-03-01,2026-04-30,138.31,0.0,142,29,0.97,4.77
CMP-2026-004,Spring Reactivation TM,Growth,Low Value,Engagement Growth,CONTROL,Very Low,Low Engagement,2026-03-01,2026-04-30,81.32,0.0,90,16,0.9,5.08
CMP-2026-004,Spring Reactivation TM,Growth,Low Value,Engagement Growth,CONTROL,Very Low,Medium Engagement,2026-03-01,2026-04-30,89.43,0.0,99,16,0.9,5.59
CMP-2026-004,Spring Reactivation TM,Growth,Low Value,Engagement Growth,TEST,Low,High Engagement,2026-03-01,2026-04-30,640.68,113.8,518,124,1.24,5.17
CMP-2026-004,Spring Reactivation TM,Growth,Low Value,Engagement Growth,TEST,Low,Low Engagement,2026-03-01,2026-04-30,359.96,68.6,326,72,1.1,5.0
CMP-2026-004,Spring Reactivation TM,Growth,Low Value,Engagement Growth,TEST,Low,Medium Engagement,2026-03-01,2026-04-30,301.58,63.0,300,66,1.01,4.57
CMP-2026-004,Spring Reactivation TM,Growth,Low Value,Engagement Growth,TEST,Very Low,High Engagement,2026-03-01,2026-04-30,722.93,130.4,579,145,1.25,4.99
CMP-2026-004,Spring Reactivation TM,Growth,Low Value,Engagement Growth,TEST,Very Low,Low Engagement,2026-03-01,2026-04-30,478.31,83.2,377,91,1.27,5.26
CMP-2026-004,Spring Reactivation TM,Growth,Low Value,Engagement Growth,TEST,Very Low,Medium Engagement,2026-03-01,2026-04-30,372.15,72.1,331,78,1.12,4.77
CMP-2026-004,Spring Reactivation TM,Growth,Low Value,Upsell - Core,CONTROL,High,High Engagement,2026-03-01,2026-04-30,5.56,0.0,21,1,0.26,5.56
CMP-2026-004,Spring Reactivation TM,Growth,Low Value,Upsell - Core,CONTROL,High,Low Engagement,2026-03-01,2026-04-30,15.56,0.0,13,4,1.2,3.89
CMP-2026-004,Spring Reactivation TM,Growth,Low Value,Upsell - Core,CONTROL,High,Medium Engagement,2026-03-01,2026-04-30,13.89,0.0,14,3,0.99,4.63
CMP-2026-004,Spring Reactivation TM,Growth,Low Value,Upsell - Core,CONTROL,Moderate,High Engagement,2026-03-01,2026-04-30,48.32,0.0,57,11,0.85,4.39
CMP-2026-004,Spring Reactivation TM,Growth,Low Value,Upsell - Core,CONTROL,Moderate,Low Engagement,2026-03-01,2026-04-30,8.08,0.0,28,2,0.29,4.04
CMP-2026-004,Spring Reactivation TM,Growth,Low Value,Upsell - Core,CONTROL,Moderate,Medium Engagement,2026-03-01,2026-04-30,27.42,0.0,26,6,1.05,4.57
CMP-2026-004,Spring Reactivation TM,Growth,Low Value,Upsell - Core,CONTROL,Very High,High Engagement,2026-03-01,2026-04-30,0.0,0.0,1,0,0.0,0.0
CMP-2026-004,Spring Reactivation TM,Growth,Low Value,Upsell - Core,CONTROL,Very High,Low Engagement,2026-03-01,2026-04-30,0.0,0.0,2,0,0.0,0.0
CMP-2026-004,Spring Reactivation TM,Growth,Low Value,Upsell - Core,CONTROL,Very High,Medium Engagement,2026-03-01,2026-04-30,9.09,0.0,2,1,4.55,9.09
CMP-2026-004,Spring Reactivation TM,Growth,Low Value,Upsell - Core,TEST,High,High Engagement,2026-03-01,2026-04-30,146.06,25.7,102,31,1.43,4.71
CMP-2026-004,Spring Reactivation TM,Growth,Low Value,Upsell - Core,TEST,High,Low Engagement,2026-03-01,2026-04-30,64.05,12.7,62,13,1.03,4.93
CMP-2026-004,Spring Reactivation TM,Growth,Low Value,Upsell - Core,TEST,High,Medium Engagement,2026-03-01,2026-04-30,65.69,15.3,63,18,1.04,3.65
CMP-2026-004,Spring Reactivation TM,Growth,Low Value,Upsell - Core,TEST,Moderate,High Engagement,2026-03-01,2026-04-30,220.31,44.8,208,48,1.06,4.59
CMP-2026-004,Spring Reactivation TM,Growth,Low Value,Upsell - Core,TEST,Moderate,Low Engagement,2026-03-01,2026-04-30,123.22,24.9,119,26,1.04,4.74
CMP-2026-004,Spring Reactivation TM,Growth,Low Value,Upsell - Core,TEST,Moderate,Medium Engagement,2026-03-01,2026-04-30,124.99,24.8,118,26,1.06,4.81
CMP-2026-004,Spring Reactivation TM,Growth,Low Value,Upsell - Core,TEST,Very High,High Engagement,2026-03-01,2026-04-30,7.0,3.3,18,3,0.39,2.33
CMP-2026-004,Spring Reactivation TM,Growth,Low Value,Upsell - Core,TEST,Very High,Low Engagement,2026-03-01,2026-04-30,10.97,2.4,9,3,1.22,3.66
CMP-2026-004,Spring Reactivation TM,Growth,Low Value,Upsell - Core,TEST,Very High,Medium Engagement,2026-03-01,2026-04-30,5.54,1.1,6,1,0.92,5.54
CMP-2026-004,Spring Reactivation TM,Growth,Medium Value,Engagement Growth,CONTROL,Low,High Engagement,2026-03-01,2026-04-30,78.42,0.0,34,12,2.31,6.54
CMP-2026-004,Spring Reactivation TM,Growth,Medium Value,Engagement Growth,CONTROL,Low,Low Engagement,2026-03-01,2026-04-30,27.35,0.0,29,4,0.94,6.84
CMP-2026-004,Spring Reactivation TM,Growth,Medium Value,Engagement Growth,CONTROL,Low,Medium Engagement,2026-03-01,2026-04-30,38.15,0.0,19,5,2.01,7.63
CMP-2026-004,Spring Reactivation TM,Growth,Medium Value,Engagement Growth,CONTROL,Very Low,High Engagement,2026-03-01,2026-04-30,29.15,0.0,4,3,7.29,9.72
CMP-2026-004,Spring Reactivation TM,Growth,Medium Value,Engagement Growth,CONTROL,Very Low,Low Engagement,2026-03-01,2026-04-30,0.0,0.0,2,0,0.0,0.0
CMP-2026-004,Spring Reactivation TM,Growth,Medium Value,Engagement Growth,TEST,Low,High Engagement,2026-03-01,2026-04-30,163.12,23.4,119,23,1.37,7.09
CMP-2026-004,Spring Reactivation TM,Growth,Medium Value,Engagement Growth,TEST,Low,Low Engagement,2026-03-01,2026-04-30,172.11,23.6,96,28,1.79,6.15
CMP-2026-004,Spring Reactivation TM,Growth,Medium Value,Engagement Growth,TEST,Low,Medium Engagement,2026-03-01,2026-04-30,140.2,22.0,105,23,1.34,6.1
CMP-2026-004,Spring Reactivation TM,Growth,Medium Value,Engagement Growth,TEST,Very Low,High Engagement,2026-03-01,2026-04-30,24.7,2.6,11,3,2.25,8.23
CMP-2026-004,Spring Reactivation TM,Growth,Medium Value,Engagement Growth,TEST,Very Low,Low Engagement,2026-03-01,2026-04-30,0.0,0.6,6,0,0.0,0.0
CMP-2026-004,Spring Reactivation TM,Growth,Medium Value,Engagement Growth,TEST,Very Low,Medium Engagement,2026-03-01,2026-04-30,0.0,0.5,5,0,0.0,0.0
CMP-2026-004,Spring Reactivation TM,Win-Back,High Value,Win-Back VIP,CONTROL,High,Medium Engagement,2026-03-01,2026-04-30,13.2,0.0,1,1,13.2,13.2
CMP-2026-004,Spring Reactivation TM,Win-Back,High Value,Win-Back VIP,CONTROL,Very High,High Engagement,2026-03-01,2026-04-30,0.0,0.0,3,0,0.0,0.0
CMP-2026-004,Spring Reactivation TM,Win-Back,High Value,Win-Back VIP,CONTROL,Very High,Low Engagement,2026-03-01,2026-04-30,9.36,0.0,2,1,4.68,9.36
CMP-2026-004,Spring Reactivation TM,Win-Back,High Value,Win-Back VIP,CONTROL,Very High,Medium Engagement,2026-03-01,2026-04-30,14.22,0.0,4,1,3.56,14.22
CMP-2026-004,Spring Reactivation TM,Win-Back,High Value,Win-Back VIP,TEST,High,Low Engagement,2026-03-01,2026-04-30,0.0,0.2,2,0,0.0,0.0
CMP-2026-004,Spring Reactivation TM,Win-Back,High Value,Win-Back VIP,TEST,Very High,High Engagement,2026-03-01,2026-04-30,74.54,7.7,27,10,2.76,7.45
CMP-2026-004,Spring Reactivation TM,Win-Back,High Value,Win-Back VIP,TEST,Very High,Low Engagement,2026-03-01,2026-04-30,3.71,2.4,19,1,0.2,3.71
CMP-2026-004,Spring Reactivation TM,Win-Back,High Value,Win-Back VIP,TEST,Very High,Medium Engagement,2026-03-01,2026-04-30,39.14,4.6,16,6,2.45,6.52
CMP-2026-004,Spring Reactivation TM,Win-Back,Low Value,Win-Back Reactivation,CONTROL,High,High Engagement,2026-03-01,2026-04-30,0.0,0.0,2,0,0.0,0.0
CMP-2026-004,Spring Reactivation TM,Win-Back,Low Value,Win-Back Reactivation,CONTROL,High,Low Engagement,2026-03-01,2026-04-30,0.0,0.0,1,0,0.0,0.0
CMP-2026-004,Spring Reactivation TM,Win-Back,Low Value,Win-Back Reactivation,CONTROL,High,Medium Engagement,2026-03-01,2026-04-30,0.0,0.0,2,0,0.0,0.0
CMP-2026-004,Spring Reactivation TM,Win-Back,Low Value,Win-Back Reactivation,CONTROL,Low,High Engagement,2026-03-01,2026-04-30,17.96,0.0,21,4,0.86,4.49
CMP-2026-004,Spring Reactivation TM,Win-Back,Low Value,Win-Back Reactivation,CONTROL,Low,Low Engagement,2026-03-01,2026-04-30,20.54,0.0,15,4,1.37,5.14
CMP-2026-004,Spring Reactivation TM,Win-Back,Low Value,Win-Back Reactivation,CONTROL,Low,Medium Engagement,2026-03-01,2026-04-30,21.5,0.0,13,3,1.65,7.17
CMP-2026-004,Spring Reactivation TM,Win-Back,Low Value,Win-Back Reactivation,CONTROL,Moderate,High Engagement,2026-03-01,2026-04-30,0.0,0.0,8,0,0.0,0.0
CMP-2026-004,Spring Reactivation TM,Win-Back,Low Value,Win-Back Reactivation,CONTROL,Moderate,Low Engagement,2026-03-01,2026-04-30,12.68,0.0,6,2,2.11,6.34
CMP-2026-004,Spring Reactivation TM,Win-Back,Low Value,Win-Back Reactivation,CONTROL,Moderate,Medium Engagement,2026-03-01,2026-04-30,2.33,0.0,6,1,0.39,2.33
CMP-2026-004,Spring Reactivation TM,Win-Back,Low Value,Win-Back Reactivation,CONTROL,Very Low,High Engagement,2026-03-01,2026-04-30,28.72,0.0,34,6,0.84,4.79
CMP-2026-004,Spring Reactivation TM,Win-Back,Low Value,Win-Back Reactivation,CONTROL,Very Low,Low Engagement,2026-03-01,2026-04-30,19.81,0.0,34,5,0.58,3.96
CMP-2026-004,Spring Reactivation TM,Win-Back,Low Value,Win-Back Reactivation,CONTROL,Very Low,Medium Engagement,2026-03-01,2026-04-30,12.56,0.0,22,3,0.57,4.19
CMP-2026-004,Spring Reactivation TM,Win-Back,Low Value,Win-Back Reactivation,TEST,High,High Engagement,2026-03-01,2026-04-30,3.11,1.9,14,1,0.22,3.11
CMP-2026-004,Spring Reactivation TM,Win-Back,Low Value,Win-Back Reactivation,TEST,High,Low Engagement,2026-03-01,2026-04-30,23.64,3.1,6,5,3.94,4.73
CMP-2026-004,Spring Reactivation TM,Win-Back,Low Value,Win-Back Reactivation,TEST,High,Medium Engagement,2026-03-01,2026-04-30,5.82,1.4,9,1,0.65,5.82
CMP-2026-004,Spring Reactivation TM,Win-Back,Low Value,Win-Back Reactivation,TEST,Low,High Engagement,2026-03-01,2026-04-30,66.46,15.5,80,15,0.83,4.43
CMP-2026-004,Spring Reactivation TM,Win-Back,Low Value,Win-Back Reactivation,TEST,Low,Low Engagement,2026-03-01,2026-04-30,34.1,8.3,43,8,0.79,4.26
CMP-2026-004,Spring Reactivation TM,Win-Back,Low Value,Win-Back Reactivation,TEST,Low,Medium Engagement,2026-03-01,2026-04-30,47.67,10.9,64,9,0.74,5.3
CMP-2026-004,Spring Reactivation TM,Win-Back,Low Value,Win-Back Reactivation,TEST,Moderate,High Engagement,2026-03-01,2026-04-30,44.2,9.0,40,10,1.11,4.42
CMP-2026-004,Spring Reactivation TM,Win-Back,Low Value,Win-Back Reactivation,TEST,Moderate,Low Engagement,2026-03-01,2026-04-30,11.9,3.3,13,4,0.92,2.98
CMP-2026-004,Spring Reactivation TM,Win-Back,Low Value,Win-Back Reactivation,TEST,Moderate,Medium Engagement,2026-03-01,2026-04-30,21.4,3.5,15,4,1.43,5.35
CMP-2026-004,Spring Reactivation TM,Win-Back,Low Value,Win-Back Reactivation,TEST,Very High,High Engagement,2026-03-01,2026-04-30,2.78,0.9,4,1,0.7,2.78
CMP-2026-004,Spring Reactivation TM,Win-Back,Low Value,Win-Back Reactivation,TEST,Very High,Medium Engagement,2026-03-01,2026-04-30,0.0,0.1,1,0,0.0,0.0
CMP-2026-004,Spring Reactivation TM,Win-Back,Low Value,Win-Back Reactivation,TEST,Very Low,High Engagement,2026-03-01,2026-04-30,138.69,31.1,171,28,0.81,4.95
CMP-2026-004,Spring Reactivation TM,Win-Back,Low Value,Win-Back Reactivation,TEST,Very Low,Low Engagement,2026-03-01,2026-04-30,71.73,19.9,114,17,0.63,4.22
CMP-2026-004,Spring Reactivation TM,Win-Back,Low Value,Win-Back Reactivation,TEST,Very Low,Medium Engagement,2026-03-01,2026-04-30,111.69,19.5,90,21,1.24,5.32
CMP-2026-004,Spring Reactivation TM,Win-Back,Medium Value,Win-Back Growth,CONTROL,High,High Engagement,2026-03-01,2026-04-30,10.31,0.0,15,2,0.69,5.16
CMP-2026-004,Spring Reactivation TM,Win-Back,Medium Value,Win-Back Growth,CONTROL,High,Low Engagement,2026-03-01,2026-04-30,0.0,0.0,2,0,0.0,0.0
CMP-2026-004,Spring Reactivation TM,Win-Back,Medium Value,Win-Back Growth,CONTROL,High,Medium Engagement,2026-03-01,2026-04-30,6.6,0.0,9,1,0.73,6.6
CMP-2026-004,Spring Reactivation TM,Win-Back,Medium Value,Win-Back Growth,CONTROL,Low,High Engagement,2026-03-01,2026-04-30,3.45,0.0,8,1,0.43,3.45
CMP-2026-004,Spring Reactivation TM,Win-Back,Medium Value,Win-Back Growth,CONTROL,Low,Low Engagement,2026-03-01,2026-04-30,4.15,0.0,5,1,0.83,4.15
CMP-2026-004,Spring Reactivation TM,Win-Back,Medium Value,Win-Back Growth,CONTROL,Low,Medium Engagement,2026-03-01,2026-04-30,7.76,0.0,3,1,2.59,7.76
CMP-2026-004,Spring Reactivation TM,Win-Back,Medium Value,Win-Back Growth,CONTROL,Moderate,High Engagement,2026-03-01,2026-04-30,14.17,0.0,6,2,2.36,7.09
CMP-2026-004,Spring Reactivation TM,Win-Back,Medium Value,Win-Back Growth,CONTROL,Moderate,Low Engagement,2026-03-01,2026-04-30,13.83,0.0,9,3,1.54,4.61
CMP-2026-004,Spring Reactivation TM,Win-Back,Medium Value,Win-Back Growth,CONTROL,Moderate,Medium Engagement,2026-03-01,2026-04-30,0.0,0.0,3,0,0.0,0.0
CMP-2026-004,Spring Reactivation TM,Win-Back,Medium Value,Win-Back Growth,CONTROL,Very High,High Engagement,2026-03-01,2026-04-30,0.0,0.0,8,0,0.0,0.0
CMP-2026-004,Spring Reactivation TM,Win-Back,Medium Value,Win-Back Growth,CONTROL,Very High,Low Engagement,2026-03-01,2026-04-30,0.0,0.0,5,0,0.0,0.0
CMP-2026-004,Spring Reactivation TM,Win-Back,Medium Value,Win-Back Growth,CONTROL,Very High,Medium Engagement,2026-03-01,2026-04-30,0.0,0.0,2,0,0.0,0.0
CMP-2026-004,Spring Reactivation TM,Win-Back,Medium Value,Win-Back Growth,CONTROL,Very Low,High Engagement,2026-03-01,2026-04-30,8.22,0.0,2,1,4.11,8.22
CMP-2026-004,Spring Reactivation TM,Win-Back,Medium Value,Win-Back Growth,CONTROL,Very Low,Medium Engagement,2026-03-01,2026-04-30,4.21,0.0,1,1,4.21,4.21
CMP-2026-004,Spring Reactivation TM,Win-Back,Medium Value,Win-Back Growth,TEST,High,High Engagement,2026-03-01,2026-04-30,25.68,6.3,38,5,0.68,5.14
CMP-2026-004,Spring Reactivation TM,Win-Back,Medium Value,Win-Back Growth,TEST,High,Low Engagement,2026-03-01,2026-04-30,26.15,4.7,22,5,1.19,5.23
CMP-2026-004,Spring Reactivation TM,Win-Back,Medium Value,Win-Back Growth,TEST,High,Medium Engagement,2026-03-01,2026-04-30,29.82,4.9,29,4,1.03,7.46
CMP-2026-004,Spring Reactivation TM,Win-Back,Medium Value,Win-Back Growth,TEST,Low,High Engagement,2026-03-01,2026-04-30,18.64,2.9,14,3,1.33,6.21
CMP-2026-004,Spring Reactivation TM,Win-Back,Medium Value,Win-Back Growth,TEST,Low,Low Engagement,2026-03-01,2026-04-30,18.56,2.1,11,2,1.69,9.28
CMP-2026-004,Spring Reactivation TM,Win-Back,Medium Value,Win-Back Growth,TEST,Low,Medium Engagement,2026-03-01,2026-04-30,20.39,2.5,10,3,2.04,6.8
CMP-2026-004,Spring Reactivation TM,Win-Back,Medium Value,Win-Back Growth,TEST,Moderate,High Engagement,2026-03-01,2026-04-30,31.67,5.9,34,5,0.93,6.33
CMP-2026-004,Spring Reactivation TM,Win-Back,Medium Value,Win-Back Growth,TEST,Moderate,Low Engagement,2026-03-01,2026-04-30,26.27,6.0,30,6,0.88,4.38
CMP-2026-004,Spring Reactivation TM,Win-Back,Medium Value,Win-Back Growth,TEST,Moderate,Medium Engagement,2026-03-01,2026-04-30,14.11,4.0,20,4,0.71,3.53
CMP-2026-004,Spring Reactivation TM,Win-Back,Medium Value,Win-Back Growth,TEST,Very High,High Engagement,2026-03-01,2026-04-30,16.69,4.7,27,4,0.62,4.17
CMP-2026-004,Spring Reactivation TM,Win-Back,Medium Value,Win-Back Growth,TEST,Very High,Low Engagement,2026-03-01,2026-04-30,30.5,4.8,18,6,1.69,5.08
CMP-2026-004,Spring Reactivation TM,Win-Back,Medium Value,Win-Back Growth,TEST,Very High,Medium Engagement,2026-03-01,2026-04-30,6.78,2.6,21,1,0.32,6.78
CMP-2026-004,Spring Reactivation TM,Win-Back,Medium Value,Win-Back Growth,TEST,Very Low,High Engagement,2026-03-01,2026-04-30,4.2,0.7,2,1,2.1,4.2
CMP-2026-004,Spring Reactivation TM,Win-Back,Medium Value,Win-Back Growth,TEST,Very Low,Low Engagement,2026-03-01,2026-04-30,0.0,0.1,1,0,0.0,0.0
CMP-2026-004,Spring Reactivation TM,Win-Back,Medium Value,Win-Back Growth,TEST,Very Low,Medium Engagement,2026-03-01,2026-04-30,3.62,0.8,3,1,1.21,3.62
